Init Fwd Win Byts,Fwd IAT Tot,Fwd IAT Max,Dst Port,Fwd IAT Mean,Fwd Header Len,Flow IAT Max,Flow Duration,Fwd Pkts/s,TotLen Fwd Pkts,Subflow Fwd Byts,Fwd Pkt Len Mean,Fwd Seg Size Avg,Fwd Pkt Len Max,Flow IAT Mean,Flow Pkts/s,Pkt Len Max,Pkt Len Mean,Fwd IAT Min,Bwd Pkt Len Mean,Pkt Size Avg,Bwd Seg Size Avg,Bwd Pkt Len Max,TotLen Bwd Pkts,Subflow Bwd Byts,Pkt Len Var,Pkt Len Std,Flow IAT Min,Fwd Seg Size Min,Fwd Pkt Len Std,Label
26883.0,107262545.0,53247769.0,80.0,7661610.35714286,496.0,53247769.0,107262547.0,0.1398437798,2530.0,2530.0,168.6666666667,168.6666666667,230.0,6309561.5882353,0.1678125357,230.0,133.1578947368,262.0,0.0,140.5555555556,0.0,0.0,0.0,0.0,13611.6959064327,116.6691729054,2.0,32.0,105.2796728899,DoS attacks-Slowloris
211.0,116030915.0,116030915.0,80.0,116030915.0,64.0,116030913.0,116030917.0,0.0172367853,16.0,16.0,8.0,8.0,8.0,38676972.3333333,0.0344735705,8.0,4.8,116030915.0,0.0,6.0,0.0,0.0,0.0,0.0,19.2,4.38178046,2.0,32.0,0.0,DoS attacks-Slowloris
427.5333532021206,105516109.97894771,104274668.98511928,80.0,105098133.17293207,61.35716767217845,104830065.12882736,103420556.96640718,0.0,10.830310743141819,6.511385220459633,12.949383417629422,6.372857953841208,7.335349191926846,35077990.91064047,0.0,5.437714666885173,4.988564551270799,106119844.84423609,0.0,4.376291984901172,0.07547182291890162,0.0,0.0,1.6859525726059956,35.50191328068672,3.4594146281812552,0.0,31.8957701033151,0.3555092631693466,DoS attacks-Slowloris
26878.826213342905,106830351.74677603,53427111.647983834,80.0,8195337.657441796,493.5357503518609,52637461.99385558,107154064.47660345,401.06483273982707,2527.210671466417,2541.5110621450003,169.27413370701805,168.44954351348375,232.04927504122918,6181950.539848226,0.0,232.06418941540227,132.33475079406062,192959.06553161624,0.0,139.4927066465594,0.7123084122196286,0.0,0.0,0.0,13383.020252723338,116.96805113755529,0.0,31.97410857902417,106.75113524849567,DoS attacks-Slowloris
26883.0,3039241.0,2016087.0,80.0,1519620.5,120.0,2016087.0,3039241.0,0.9870885527,0.0,0.0,0.0,0.0,0.0,1519620.5,0.9870885527,0.0,0.0,1023154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023154.0,40.0,0.0,DoS attacks-Slowloris
26784.900404126012,106035442.08091593,53860048.50622824,80.0,7661687.407845709,495.3838907619257,53491532.123237304,107802761.9266964,4662.475118253318,2509.2700795758246,2491.0888455753175,167.43264501415524,167.9558090808814,229.13225429037777,6990716.907384676,328.1497175868979,228.80977247095092,133.59051714255736,345341.65845336096,0.0,139.44017494959013,0.0,1.0755538126392203,0.0,1.3047051638363352,13602.40851418028,117.47939391065842,3084.5668863912374,31.976319638604487,105.31055205769505,DoS attacks-Slowloris
27002.10701314221,106503066.64216085,53580654.924865894,80.0,5128206.38741618,501.6000111145661,54161200.08480296,109292071.78378043,0.0,2491.6433537233825,2527.0507338607313,167.82147058611588,167.22395169579696,227.92018819043696,6000979.970064646,1102.3742931231666,228.9975094016666,132.80689777013976,0.0,0.0,142.8638417134333,0.3852865798788556,0.6474094757937515,0.6637697714865259,1.5725885302931093,13579.031747208635,117.89911436247388,0.0,31.978555265396285,104.56153886209314,DoS attacks-Slowloris
26883.0,108409406.0,53243819.0,80.0,7743529.0,496.0,53243819.0,108409407.0,0.1383643764,2530.0,2530.0,168.6666666667,168.6666666667,230.0,6377023.94117647,0.1660372517,230.0,133.1578947368,430.0,0.0,140.5555555556,0.0,0.0,0.0,0.0,13611.6959064327,116.6691729054,1.0,32.0,105.2796728899,DoS attacks-Slowloris
26883.0,107894724.0,53247536.0,80.0,7706766.0,496.0,53247536.0,107894737.0,0.13902439,2530.0,2530.0,168.6666666667,168.6666666667,230.0,6346749.23529412,0.166829268,230.0,133.1578947368,171.0,0.0,140.5555555556,0.0,0.0,0.0,0.0,13611.6959064327,116.6691729054,13.0,32.0,105.2796728899,DoS attacks-Slowloris
26682.2238733699,2082499.63084491,1992938.1234082826,80.0,989380.5435197289,119.44306674073746,1858108.272048099,6026056.168301036,0.0,7.533637077534305,1.1952053863044356,0.0,0.0,0.0,1319198.4495985436,0.0,0.0,0.7519773551764134,2577914.1023991844,0.43827474611387573,2.446588474550213,0.19124126559787377,0.0,1.0649523306042166,2.474557118971226,0.0,0.0,1018829.3509426339,40.06427523365511,0.0,DoS attacks-Slowloris
